holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
No Holiday,287.38,0.0,0.0,90,Drizzle,light intensity drizzle,2017-09-26 07:00:00,6025
No Holiday,287.07,0.0,0.0,90,Rain,moderate rain,2017-09-26 08:00:00,6261
No Holiday,287.07,0.0,0.0,90,Drizzle,drizzle,2017-09-26 08:00:00,6261
No Holiday,287.15,0.0,0.0,90,Rain,light rain,2017-09-26 09:00:00,5783
No Holiday,287.15,0.0,0.0,90,Mist,mist,2017-09-26 09:00:00,5783
No Holiday,287.15,0.0,0.0,90,Drizzle,drizzle,2017-09-26 09:00:00,5783
No Holiday,287.61,0.0,0.0,90,Drizzle,light intensity drizzle,2017-09-26 10:00:00,4506
No Holiday,287.61,0.0,0.0,90,Mist,mist,2017-09-26 10:00:00,4506
No Holiday,288.29,0.0,0.0,90,Drizzle,light intensity drizzle,2017-09-26 11:00:00,4716
No Holiday,288.55,0.0,0.0,90,Drizzle,light intensity drizzle,2017-09-26 12:00:00,4827
No Holiday,288.55,0.0,0.0,90,Mist,mist,2017-09-26 12:00:00,4827
No Holiday,289.15,0.0,0.0,90,Drizzle,light intensity drizzle,2017-09-26 13:00:00,4879
No Holiday,289.55,0.0,0.0,90,Clouds,overcast clouds,2017-09-26 14:00:00,5095
No Holiday,289.88,0.0,0.0,90,Clouds,overcast clouds,2017-09-26 15:00:00,5811
No Holiday,290.48,0.0,0.0,90,Clouds,overcast clouds,2017-09-26 16:00:00,6894
No Holiday,290.41,0.0,0.0,90,Clouds,overcast clouds,2017-09-26 17:00:00,6255
No Holiday,290.08,0.0,0.0,90,Clouds,overcast clouds,2017-09-26 18:00:00,4745
No Holiday,289.55,0.0,0.0,90,Clouds,overcast clouds,2017-09-26 19:00:00,3438
No Holiday,288.75,0.0,0.0,90,Clouds,overcast clouds,2017-09-26 20:00:00,2814
No Holiday,288.15,0.0,0.0,75,Clouds,broken clouds,2017-09-26 21:00:00,2397
No Holiday,287.5,0.0,0.0,90,Clouds,overcast clouds,2017-09-26 22:00:00,1618
No Holiday,286.44,0.0,0.0,1,Clear,sky is clear,2017-09-26 23:00:00,1040
No Holiday,285.49,0.0,0.0,1,Clear,sky is clear,2017-09-27 00:00:00,529
No Holiday,284.69,0.0,0.0,1,Clear,sky is clear,2017-09-27 01:00:00,379
No Holiday,284.22,0.0,0.0,40,Clouds,scattered clouds,2017-09-27 02:00:00,271
No Holiday,283.22,0.0,0.0,1,Clear,sky is clear,2017-09-27 03:00:00,374
No Holiday,283.02,0.0,0.0,40,Clouds,scattered clouds,2017-09-27 04:00:00,855
No Holiday,282.55,0.0,0.0,1,Clear,sky is clear,2017-09-27 05:00:00,3110
No Holiday,281.93,0.0,0.0,1,Clear,sky is clear,2017-09-27 06:00:00,6013
No Holiday,281.62,0.0,0.0,20,Clouds,few clouds,2017-09-27 07:00:00,6375
No Holiday,281.55,0.0,0.0,20,Clouds,few clouds,2017-09-27 08:00:00,5930
No Holiday,282.72,0.0,0.0,20,Clouds,few clouds,2017-09-27 09:00:00,5651
No Holiday,284.22,0.0,0.0,20,Clouds,few clouds,2017-09-27 10:00:00,4582
No Holiday,285.54,0.0,0.0,20,Clouds,few clouds,2017-09-27 11:00:00,4888
No Holiday,287.22,0.0,0.0,1,Clear,sky is clear,2017-09-27 12:00:00,4942
No Holiday,289.01,0.0,0.0,40,Clouds,scattered clouds,2017-09-27 13:00:00,4948
No Holiday,290.01,0.0,0.0,40,Clouds,scattered clouds,2017-09-27 14:00:00,5178
No Holiday,290.35,0.0,0.0,75,Clouds,broken clouds,2017-09-27 15:00:00,5735
No Holiday,290.88,0.0,0.0,40,Clouds,scattered clouds,2017-09-27 16:00:00,6680
No Holiday,290.82,0.0,0.0,40,Clouds,scattered clouds,2017-09-27 17:00:00,6315
No Holiday,291.08,0.0,0.0,5,Clear,sky is clear,2017-09-27 18:00:00,4708
No Holiday,289.94,0.0,0.0,5,Clear,sky is clear,2017-09-27 19:00:00,3662
No Holiday,287.56,0.0,0.0,1,Clear,sky is clear,2017-09-27 20:00:00,3216
No Holiday,284.81,0.0,0.0,5,Clear,sky is clear,2017-09-27 21:00:00,2629
No Holiday,284.0,0.0,0.0,5,Clear,sky is clear,2017-09-27 22:00:00,2020
No Holiday,282.65,0.0,0.0,1,Clear,sky is clear,2017-09-28 00:00:00,605
No Holiday,282.94,0.0,0.0,1,Clear,sky is clear,2017-09-28 01:00:00,329
No Holiday,283.23,0.0,0.0,1,Clear,sky is clear,2017-09-28 02:00:00,270
No Holiday,282.95,0.0,0.0,1,Clear,sky is clear,2017-09-28 03:00:00,322
No Holiday,283.35,0.0,0.0,90,Clouds,overcast clouds,2017-09-28 04:00:00,871
No Holiday,283.95,0.0,0.0,90,Clouds,overcast clouds,2017-09-28 05:00:00,3098
No Holiday,284.43,0.0,0.0,40,Rain,moderate rain,2017-09-28 06:00:00,6062
No Holiday,284.51,0.0,0.0,40,Clouds,scattered clouds,2017-09-28 07:00:00,6434
No Holiday,284.43,0.0,0.0,75,Clouds,broken clouds,2017-09-28 08:00:00,6284
No Holiday,285.68,0.0,0.0,75,Clouds,broken clouds,2017-09-28 09:00:00,5359
No Holiday,287.78,0.0,0.0,75,Clouds,broken clouds,2017-09-28 10:00:00,4611
No Holiday,289.34,0.0,0.0,75,Clouds,broken clouds,2017-09-28 11:00:00,4821
No Holiday,290.86,0.0,0.0,75,Clouds,broken clouds,2017-09-28 12:00:00,4954
No Holiday,292.68,0.0,0.0,75,Clouds,broken clouds,2017-09-28 13:00:00,5022
No Holiday,294.21,0.0,0.0,40,Clouds,scattered clouds,2017-09-28 14:00:00,5235
No Holiday,295.21,0.0,0.0,75,Clouds,broken clouds,2017-09-28 15:00:00,6113
No Holiday,295.48,0.0,0.0,75,Clouds,broken clouds,2017-09-28 16:00:00,6781
No Holiday,295.37,0.0,0.0,75,Clouds,broken clouds,2017-09-28 17:00:00,6240
No Holiday,294.35,0.0,0.0,75,Clouds,broken clouds,2017-09-28 18:00:00,4857
No Holiday,292.89,0.0,0.0,75,Clouds,broken clouds,2017-09-28 19:00:00,3812
No Holiday,291.3,0.0,0.0,75,Clouds,broken clouds,2017-09-28 20:00:00,3280
No Holiday,289.62,0.0,0.0,20,Clouds,few clouds,2017-09-28 21:00:00,2850
No Holiday,288.75,0.0,0.0,40,Clouds,scattered clouds,2017-09-28 22:00:00,2031
No Holiday,287.62,0.0,0.0,1,Clear,sky is clear,2017-09-28 23:00:00,1494
No Holiday,286.22,0.0,0.0,1,Clear,sky is clear,2017-09-29 00:00:00,751
No Holiday,284.75,0.0,0.0,1,Clear,sky is clear,2017-09-29 01:00:00,432
No Holiday,284.42,0.0,0.0,1,Clear,sky is clear,2017-09-29 02:00:00,310
No Holiday,284.15,0.0,0.0,1,Clear,sky is clear,2017-09-29 03:00:00,348
No Holiday,283.62,0.0,0.0,1,Clear,sky is clear,2017-09-29 04:00:00,860
No Holiday,282.35,0.0,0.0,1,Clear,sky is clear,2017-09-29 05:00:00,2920
No Holiday,281.69,0.0,0.0,1,Clear,sky is clear,2017-09-29 06:00:00,5831
No Holiday,281.02,0.0,0.0,5,Clear,sky is clear,2017-09-29 07:00:00,6571
No Holiday,280.68,0.0,0.0,5,Clear,sky is clear,2017-09-29 08:00:00,6094
No Holiday,282.48,0.0,0.0,5,Clear,sky is clear,2017-09-29 09:00:00,5391
No Holiday,284.68,0.0,0.0,1,Clear,sky is clear,2017-09-29 10:00:00,4750
No Holiday,286.48,0.0,0.0,20,Clouds,few clouds,2017-09-29 11:00:00,5142
No Holiday,287.65,0.0,0.0,40,Clouds,scattered clouds,2017-09-29 12:00:00,5708
No Holiday,288.68,0.0,0.0,40,Clouds,scattered clouds,2017-09-29 13:00:00,5536
No Holiday,289.58,0.0,0.0,40,Clouds,scattered clouds,2017-09-29 14:00:00,5982
No Holiday,289.72,0.0,0.0,40,Clouds,scattered clouds,2017-09-29 15:00:00,6368
No Holiday,290.08,0.0,0.0,75,Clouds,broken clouds,2017-09-29 16:00:00,6627
No Holiday,290.09,0.0,0.0,40,Clouds,scattered clouds,2017-09-29 17:00:00,5916
No Holiday,289.68,0.0,0.0,75,Clouds,broken clouds,2017-09-29 18:00:00,5492
No Holiday,288.89,0.0,0.0,1,Clear,sky is clear,2017-09-29 19:00:00,4498
No Holiday,286.23,0.0,0.0,20,Clouds,few clouds,2017-09-29 20:00:00,3548
No Holiday,284.29,0.0,0.0,5,Clear,sky is clear,2017-09-29 21:00:00,3113
No Holiday,282.94,0.0,0.0,5,Clear,sky is clear,2017-09-29 22:00:00,2543
No Holiday,282.0,0.0,0.0,1,Clear,sky is clear,2017-09-29 23:00:00,1880
No Holiday,281.43,0.0,0.0,1,Clear,sky is clear,2017-09-30 00:00:00,1265
No Holiday,280.68,0.0,0.0,1,Clear,sky is clear,2017-09-30 01:00:00,744
No Holiday,280.36,0.0,0.0,1,Mist,mist,2017-09-30 02:00:00,552
No Holiday,280.37,0.0,0.0,1,Mist,mist,2017-09-30 03:00:00,401
No Holiday,280.16,0.0,0.0,1,Mist,mist,2017-09-30 04:00:00,432
No Holiday,280.15,0.0,0.0,1,Mist,mist,2017-09-30 05:00:00,798
No Holiday,279.86,0.0,0.0,1,Mist,mist,2017-09-30 06:00:00,1544
No Holiday,279.43,0.0,0.0,1,Mist,mist,2017-09-30 07:00:00,2279
No Holiday,279.55,0.0,0.0,5,Mist,mist,2017-09-30 08:00:00,3684
No Holiday,282.15,0.0,0.0,1,Mist,mist,2017-09-30 09:00:00,4841
No Holiday,285.08,0.0,0.0,1,Haze,haze,2017-09-30 10:00:00,5326
No Holiday,287.79,0.0,0.0,1,Haze,haze,2017-09-30 11:00:00,5370
No Holiday,290.21,0.0,0.0,1,Haze,haze,2017-09-30 12:00:00,5243
No Holiday,291.55,0.0,0.0,40,Clouds,scattered clouds,2017-09-30 13:00:00,5409
No Holiday,292.08,0.0,0.0,1,Haze,haze,2017-09-30 14:00:00,5291
No Holiday,292.58,0.0,0.0,1,Drizzle,light intensity drizzle,2017-09-30 15:00:00,5225
No Holiday,292.82,0.0,0.0,75,Rain,moderate rain,2017-09-30 16:00:00,4975
No Holiday,292.82,0.0,0.0,75,Haze,haze,2017-09-30 16:00:00,4975
No Holiday,292.49,0.0,0.0,75,Clouds,broken clouds,2017-09-30 17:00:00,4925
No Holiday,292.02,0.0,0.0,20,Clouds,few clouds,2017-09-30 18:00:00,4477
No Holiday,290.88,0.0,0.0,75,Clouds,broken clouds,2017-09-30 19:00:00,3898
No Holiday,290.22,0.0,0.0,1,Clear,sky is clear,2017-09-30 20:00:00,3260
No Holiday,289.86,0.0,0.0,75,Clouds,broken clouds,2017-09-30 21:00:00,3706
No Holiday,289.22,0.0,0.0,40,Clouds,scattered clouds,2017-09-30 22:00:00,3326
No Holiday,289.15,0.0,0.0,75,Clouds,broken clouds,2017-09-30 23:00:00,2517
No Holiday,288.93,0.0,0.0,75,Clouds,broken clouds,2017-10-01 00:00:00,1447
No Holiday,288.55,0.0,0.0,75,Clouds,broken clouds,2017-10-01 01:00:00,894
No Holiday,288.44,0.0,0.0,90,Rain,light rain,2017-10-01 02:00:00,617
No Holiday,288.29,0.0,0.0,40,Rain,light rain,2017-10-01 03:00:00,426
No Holiday,288.29,0.0,0.0,40,Drizzle,light intensity drizzle,2017-10-01 03:00:00,426
No Holiday,287.65,0.0,0.0,75,Rain,moderate rain,2017-10-01 04:00:00,356
No Holiday,286.36,0.0,0.0,90,Rain,moderate rain,2017-10-01 05:00:00,765
No Holiday,286.01,0.0,0.0,90,Rain,light rain,2017-10-01 06:00:00,1654
No Holiday,286.08,0.0,0.0,75,Rain,proximity shower rain,2017-10-01 07:00:00,1838
No Holiday,286.08,0.0,0.0,75,Drizzle,light intensity drizzle,2017-10-01 07:00:00,1838
No Holiday,286.37,0.0,0.0,90,Rain,light rain,2017-10-01 08:00:00,2403
No Holiday,286.51,0.0,0.0,90,Rain,proximity shower rain,2017-10-01 09:00:00,4429
No Holiday,287.34,0.0,0.0,90,Rain,proximity shower rain,2017-10-01 10:00:00,5265
No Holiday,288.08,0.0,0.0,90,Rain,moderate rain,2017-10-01 11:00:00,4748
No Holiday,288.55,0.0,0.0,90,Rain,moderate rain,2017-10-01 12:00:00,4906
No Holiday,287.59,0.0,0.0,90,Rain,moderate rain,2017-10-01 13:00:00,5108
No Holiday,287.59,0.0,0.0,90,Drizzle,drizzle,2017-10-01 13:00:00,5108
No Holiday,287.51,0.0,0.0,75,Rain,moderate rain,2017-10-01 14:00:00,4921
No Holiday,287.75,0.0,0.0,90,Rain,moderate rain,2017-10-01 15:00:00,4377
No Holiday,289.29,0.0,0.0,75,Clouds,broken clouds,2017-10-01 16:00:00,4385
No Holiday,290.08,0.0,0.0,90,Rain,light rain,2017-10-01 17:00:00,4110
No Holiday,290.01,0.0,0.0,90,Rain,moderate rain,2017-10-01 18:00:00,3680
No Holiday,289.79,0.0,0.0,90,Rain,light rain,2017-10-01 19:00:00,3060
No Holiday,289.29,0.0,0.0,90,Rain,moderate rain,2017-10-01 20:00:00,2693
No Holiday,289.15,0.0,0.0,90,Rain,light rain,2017-10-01 21:00:00,2003
No Holiday,289.08,0.0,0.0,90,Rain,light rain,2017-10-01 22:00:00,1686
No Holiday,289.22,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2017-10-01 23:00:00,1349
No Holiday,289.57,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2017-10-02 00:00:00,581
No Holiday,289.37,0.0,0.0,40,Thunderstorm,proximity thunderstorm,2017-10-02 01:00:00,326
No Holiday,289.37,0.0,0.0,40,Rain,light rain,2017-10-02 01:00:00,326
No Holiday,287.72,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-10-02 02:00:00,241
No Holiday,287.72,0.0,0.0,90,Rain,light rain,2017-10-02 02:00:00,241
No Holiday,286.08,0.0,0.0,90,Rain,moderate rain,2017-10-02 03:00:00,334
No Holiday,286.08,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-10-02 03:00:00,334
No Holiday,285.72,0.0,0.0,90,Rain,heavy intensity rain,2017-10-02 04:00:00,803
No Holiday,285.72,0.0,0.0,90,Thunderstorm,proximity thunderstorm with rain,2017-10-02 04:00:00,803
No Holiday,285.84,0.0,0.0,90,Rain,moderate rain,2017-10-02 05:00:00,2894
No Holiday,285.93,0.0,0.0,40,Rain,light rain,2017-10-02 06:00:00,5683
No Holiday,285.99,0.0,0.0,90,Clouds,overcast clouds,2017-10-02 07:00:00,6577
No Holiday,286.21,0.0,0.0,75,Clouds,broken clouds,2017-10-02 08:00:00,6054
No Holiday,286.75,0.0,0.0,75,Clouds,broken clouds,2017-10-02 09:00:00,5018
No Holiday,287.86,0.0,0.0,90,Clouds,overcast clouds,2017-10-02 10:00:00,4342
No Holiday,289.93,0.0,0.0,90,Clouds,overcast clouds,2017-10-02 11:00:00,4519
No Holiday,290.57,0.0,0.0,90,Rain,light rain,2017-10-02 12:00:00,4683
No Holiday,291.48,0.0,0.0,90,Mist,mist,2017-10-02 13:00:00,4670
No Holiday,292.93,0.0,0.0,90,Clouds,overcast clouds,2017-10-02 14:00:00,4994
No Holiday,292.82,0.0,0.0,75,Rain,moderate rain,2017-10-02 15:00:00,5737
No Holiday,292.82,0.0,0.0,75,Mist,mist,2017-10-02 15:00:00,5737
No Holiday,292.51,0.0,0.0,90,Thunderstorm,proximity thunderstorm with drizzle,2017-10-02 16:00:00,6667
No Holiday,292.51,0.0,0.0,90,Fog,fog,2017-10-02 16:00:00,6667
No Holiday,292.51,0.0,0.0,90,Rain,moderate rain,2017-10-02 16:00:00,6667
No Holiday,291.88,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-10-02 17:00:00,5599
No Holiday,291.88,0.0,0.0,90,Rain,light rain,2017-10-02 17:00:00,5599
No Holiday,291.88,0.0,0.0,90,Mist,mist,2017-10-02 17:00:00,5599
No Holiday,291.41,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-10-02 18:00:00,3897
No Holiday,291.41,0.0,0.0,90,Mist,mist,2017-10-02 18:00:00,3897
No Holiday,291.41,0.0,0.0,90,Rain,light rain,2017-10-02 18:00:00,3897
No Holiday,291.41,0.0,0.0,90,Drizzle,light intensity drizzle,2017-10-02 18:00:00,3897
No Holiday,290.92,0.0,0.0,90,Rain,heavy intensity rain,2017-10-02 19:00:00,2631
No Holiday,290.92,0.0,0.0,90,Mist,mist,2017-10-02 19:00:00,2631
No Holiday,290.92,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-10-02 19:00:00,2631
No Holiday,291.07,0.0,0.0,90,Thunderstorm,thunderstorm with light drizzle,2017-10-02 20:00:00,2208
No Holiday,291.07,0.0,0.0,90,Mist,mist,2017-10-02 20:00:00,2208
No Holiday,291.07,0.0,0.0,90,Rain,heavy intensity rain,2017-10-02 20:00:00,2208
No Holiday,291.0,0.0,0.0,90,Rain,heavy intensity rain,2017-10-02 21:00:00,1958
No Holiday,291.0,0.0,0.0,90,Mist,mist,2017-10-02 21:00:00,1958
No Holiday,291.0,0.0,0.0,90,Thunderstorm,thunderstorm with heavy rain,2017-10-02 21:00:00,1958
No Holiday,290.53,0.0,0.0,90,Mist,mist,2017-10-02 22:00:00,1356
No Holiday,290.53,0.0,0.0,90,Rain,moderate rain,2017-10-02 22:00:00,1356
No Holiday,290.53,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-10-02 22:00:00,1356
No Holiday,290.79,0.0,0.0,90,Mist,mist,2017-10-02 23:00:00,867
No Holiday,290.79,0.0,0.0,90,Rain,light rain,2017-10-02 23:00:00,867
No Holiday,290.79,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-10-02 23:00:00,867
No Holiday,290.38,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-10-03 00:00:00,501
No Holiday,290.38,0.0,0.0,90,Rain,light rain,2017-10-03 00:00:00,501
No Holiday,290.38,0.0,0.0,90,Mist,mist,2017-10-03 00:00:00,501
No Holiday,290.53,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-10-03 01:00:00,332
No Holiday,290.53,0.0,0.0,90,Mist,mist,2017-10-03 01:00:00,332
No Holiday,290.53,0.0,0.0,90,Rain,heavy intensity rain,2017-10-03 01:00:00,332
No Holiday,290.45,0.0,0.0,75,Rain,moderate rain,2017-10-03 02:00:00,212
No Holiday,290.45,0.0,0.0,75,Mist,mist,2017-10-03 02:00:00,212
No Holiday,290.45,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2017-10-03 02:00:00,212
No Holiday,290.84,0.0,0.0,75,Mist,mist,2017-10-03 03:00:00,324
No Holiday,290.84,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2017-10-03 03:00:00,324
No Holiday,291.37,0.0,0.0,75,Mist,mist,2017-10-03 04:00:00,895
No Holiday,291.37,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2017-10-03 04:00:00,895
No Holiday,291.37,0.0,0.0,75,Drizzle,light intensity drizzle,2017-10-03 04:00:00,895
No Holiday,292.57,0.0,0.0,90,Rain,light rain,2017-10-03 05:00:00,3013
No Holiday,292.57,0.0,0.0,90,Thunderstorm,thunderstorm with heavy rain,2017-10-03 05:00:00,3013
No Holiday,291.51,0.0,0.0,90,Rain,heavy intensity rain,2017-10-03 06:00:00,5614
No Holiday,290.53,0.0,0.0,90,Rain,heavy intensity rain,2017-10-03 07:00:00,5455
No Holiday,290.53,0.0,0.0,90,Drizzle,light intensity drizzle,2017-10-03 07:00:00,5455
No Holiday,289.84,0.0,0.0,90,Rain,moderate rain,2017-10-03 08:00:00,5764
No Holiday,289.84,0.0,0.0,90,Drizzle,light intensity drizzle,2017-10-03 08:00:00,5764
No Holiday,289.99,0.0,0.0,90,Rain,moderate rain,2017-10-03 09:00:00,5443
No Holiday,289.99,0.0,0.0,90,Drizzle,light intensity drizzle,2017-10-03 09:00:00,5443
No Holiday,290.61,0.0,0.0,90,Rain,moderate rain,2017-10-03 10:00:00,4472
No Holiday,290.61,0.0,0.0,90,Mist,mist,2017-10-03 10:00:00,4472
No Holiday,291.53,0.0,0.0,75,Rain,moderate rain,2017-10-03 11:00:00,4696
No Holiday,292.53,0.0,0.0,90,Mist,mist,2017-10-03 12:00:00,5026
No Holiday,293.82,0.0,0.0,75,Clouds,broken clouds,2017-10-03 13:00:00,4939
No Holiday,292.65,0.0,0.0,90,Mist,mist,2017-10-03 14:00:00,5270
No Holiday,291.09,0.0,0.0,90,Mist,mist,2017-10-03 15:00:00,5828
No Holiday,290.07,0.0,0.0,90,Clouds,overcast clouds,2017-10-03 16:00:00,6706
No Holiday,290.08,0.0,0.0,40,Clouds,scattered clouds,2017-10-03 17:00:00,5953
No Holiday,290.51,0.0,0.0,40,Clouds,scattered clouds,2017-10-03 18:00:00,4652
No Holiday,289.0,0.0,0.0,20,Clouds,few clouds,2017-10-03 19:00:00,3457
No Holiday,287.37,0.0,0.0,5,Clear,sky is clear,2017-10-03 20:00:00,2836
No Holiday,286.01,0.0,0.0,1,Clear,sky is clear,2017-10-03 21:00:00,2419
No Holiday,284.88,0.0,0.0,1,Clear,sky is clear,2017-10-03 22:00:00,1768
No Holiday,284.36,0.0,0.0,1,Clear,sky is clear,2017-10-03 23:00:00,1084
No Holiday,283.43,0.0,0.0,1,Clear,sky is clear,2017-10-04 00:00:00,533
No Holiday,283.15,0.0,0.0,1,Clear,sky is clear,2017-10-04 01:00:00,328
No Holiday,282.22,0.0,0.0,1,Clear,sky is clear,2017-10-04 02:00:00,281
No Holiday,282.08,0.0,0.0,1,Clear,sky is clear,2017-10-04 03:00:00,360
No Holiday,281.76,0.0,0.0,1,Clear,sky is clear,2017-10-04 04:00:00,860
No Holiday,281.5,0.0,0.0,1,Clear,sky is clear,2017-10-04 05:00:00,3010
No Holiday,281.29,0.0,0.0,1,Clear,sky is clear,2017-10-04 06:00:00,5971
No Holiday,280.72,0.0,0.0,1,Clear,sky is clear,2017-10-04 07:00:00,6233
No Holiday,280.15,0.0,0.0,1,Clear,sky is clear,2017-10-04 08:00:00,5836
No Holiday,281.08,0.0,0.0,5,Clear,sky is clear,2017-10-04 09:00:00,5516
No Holiday,282.38,0.0,0.0,1,Clear,sky is clear,2017-10-04 10:00:00,4606
No Holiday,284.15,0.0,0.0,40,Clouds,scattered clouds,2017-10-04 11:00:00,4826
No Holiday,285.38,0.0,0.0,40,Clouds,scattered clouds,2017-10-04 12:00:00,5062
No Holiday,286.15,0.0,0.0,40,Clouds,scattered clouds,2017-10-04 13:00:00,4899
No Holiday,286.61,0.0,0.0,40,Clouds,scattered clouds,2017-10-04 14:00:00,5207
No Holiday,287.22,0.0,0.0,20,Clouds,few clouds,2017-10-04 15:00:00,5751
No Holiday,288.08,0.0,0.0,5,Clear,sky is clear,2017-10-04 16:00:00,6415
No Holiday,288.15,0.0,0.0,5,Clear,sky is clear,2017-10-04 17:00:00,6231
No Holiday,288.08,0.0,0.0,5,Clear,sky is clear,2017-10-04 18:00:00,4990
No Holiday,286.51,0.0,0.0,5,Clear,sky is clear,2017-10-04 19:00:00,3687
No Holiday,284.23,0.0,0.0,5,Clear,sky is clear,2017-10-04 20:00:00,2987
No Holiday,282.01,0.0,0.0,5,Clear,sky is clear,2017-10-04 21:00:00,2511
No Holiday,280.85,0.0,0.0,1,Clear,sky is clear,2017-10-04 22:00:00,1713
No Holiday,280.15,0.0,0.0,1,Clear,sky is clear,2017-10-04 23:00:00,1042
No Holiday,280.07,0.0,0.0,1,Clear,sky is clear,2017-10-05 00:00:00,529
No Holiday,279.84,0.0,0.0,75,Clouds,broken clouds,2017-10-05 01:00:00,344
No Holiday,280.58,0.0,0.0,1,Clear,sky is clear,2017-10-05 02:00:00,250
No Holiday,280.8,0.0,0.0,75,Clouds,broken clouds,2017-10-05 03:00:00,345
No Holiday,281.51,0.0,0.0,90,Clouds,overcast clouds,2017-10-05 04:00:00,885
No Holiday,282.51,0.0,0.0,90,Clouds,overcast clouds,2017-10-05 05:00:00,3040
No Holiday,282.79,0.0,0.0,75,Rain,moderate rain,2017-10-05 06:00:00,5850
No Holiday,283.15,0.0,0.0,90,Rain,light rain,2017-10-05 07:00:00,6490
No Holiday,283.46,0.0,0.0,90,Rain,moderate rain,2017-10-05 08:00:00,4907
No Holiday,284.29,0.0,0.0,90,Rain,light rain,2017-10-05 09:00:00,5389
No Holiday,285.57,0.0,0.0,90,Clouds,overcast clouds,2017-10-05 10:00:00,4613
No Holiday,286.6,0.0,0.0,90,Clouds,overcast clouds,2017-10-05 11:00:00,4786
No Holiday,287.99,0.0,0.0,90,Clouds,overcast clouds,2017-10-05 12:00:00,5100
No Holiday,288.76,0.0,0.0,90,Clouds,overcast clouds,2017-10-05 13:00:00,4991
No Holiday,289.83,0.0,0.0,90,Clouds,overcast clouds,2017-10-05 14:00:00,5369
No Holiday,290.15,0.0,0.0,90,Rain,moderate rain,2017-10-05 15:00:00,5968
No Holiday,290.15,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-10-05 15:00:00,5968
No Holiday,289.68,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-10-05 16:00:00,6783
No Holiday,289.36,0.0,0.0,75,Rain,light rain,2017-10-05 17:00:00,6122
No Holiday,289.36,0.0,0.0,75,Drizzle,light intensity drizzle,2017-10-05 17:00:00,6122
No Holiday,289.36,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2017-10-05 17:00:00,6122
No Holiday,288.65,0.0,0.0,90,Clouds,overcast clouds,2017-10-05 18:00:00,4731
No Holiday,287.68,0.0,0.0,90,Clouds,overcast clouds,2017-10-05 19:00:00,3724
No Holiday,287.15,0.0,0.0,90,Clouds,overcast clouds,2017-10-05 20:00:00,3228
No Holiday,286.58,0.0,0.0,90,Drizzle,drizzle,2017-10-05 21:00:00,2700
No Holiday,286.36,0.0,0.0,90,Clouds,overcast clouds,2017-10-05 22:00:00,1924
No Holiday,285.99,0.0,0.0,90,Clouds,overcast clouds,2017-10-05 23:00:00,1326
No Holiday,285.62,0.0,0.0,90,Mist,mist,2017-10-06 00:00:00,666
No Holiday,285.37,0.0,0.0,90,Clouds,overcast clouds,2017-10-06 01:00:00,374
No Holiday,284.29,0.0,0.0,1,Fog,fog,2017-10-06 02:00:00,286
No Holiday,283.51,0.0,0.0,1,Mist,mist,2017-10-06 03:00:00,353
No Holiday,283.51,0.0,0.0,1,Fog,fog,2017-10-06 03:00:00,353
No Holiday,282.82,0.0,0.0,1,Mist,mist,2017-10-06 04:00:00,833
No Holiday,282.82,0.0,0.0,1,Fog,fog,2017-10-06 04:00:00,833
No Holiday,282.37,0.0,0.0,1,Fog,fog,2017-10-06 05:00:00,2857
No Holiday,282.37,0.0,0.0,1,Mist,mist,2017-10-06 05:00:00,2857
No Holiday,281.58,0.0,0.0,20,Fog,fog,2017-10-06 06:00:00,5757
No Holiday,281.58,0.0,0.0,20,Mist,mist,2017-10-06 06:00:00,5757
No Holiday,281.07,0.0,0.0,1,Fog,fog,2017-10-06 07:00:00,6727
No Holiday,281.07,0.0,0.0,1,Mist,mist,2017-10-06 07:00:00,6727
No Holiday,281.43,0.0,0.0,75,Fog,fog,2017-10-06 08:00:00,5817
No Holiday,281.43,0.0,0.0,75,Mist,mist,2017-10-06 08:00:00,5817
No Holiday,283.15,0.0,0.0,90,Fog,fog,2017-10-06 09:00:00,5022
No Holiday,283.15,0.0,0.0,90,Mist,mist,2017-10-06 09:00:00,5022
No Holiday,284.86,0.0,0.0,90,Fog,fog,2017-10-06 10:00:00,4719
No Holiday,284.86,0.0,0.0,90,Mist,mist,2017-10-06 10:00:00,4719
